facility_id,facility_name,cehrt_id,meets_criteria_for_promoting_interoperability_of_ehrs
271346,ROUNDUP MEMORIAL HEALTHCARE,0015CG9EYN4SXX0,Y
271347,HOLY ROSARY HOSPITAL,0015C0DCY0BK7AU,Y
271348,NORTHERN MONTANA HOSPITAL,0015C48XG68LUH7,Y
271389,BOZEMAN HEALTH BIG SKY MEDICAL CENTER,0015CUE5T17SNJ9,Y
280003,BRYAN MEDICAL CENTER,0015C257B7545Y1,Y
280009,CHI HEALTH GOOD SAMARITAN,0015C3DSF0V5SL5,Y
280013,THE NEBRASKA MEDICAL CENTER,0015C8K4U8L9RX8,Y
280020,CHI HEALTH ST. ELIZABETH,0015C3DSF0V5SL5,Y
280023,CHI HEALTH ST. FRANCIS,0015C3DSF0V5SL5,Y
280032,MARY LANNING HEALTHCARE,0015CA87868LJL6,Y
280040,THE NEBRASKA METHODIST HOSPITAL,0015C5LFV335W0K,Y
280059,TWELVE CLANS UNITY HOSPITAL,,No
280060,CHI HEALTH BERGAN MERCY,0015C3DSF0V5SL5,Y
280061,REGIONAL WEST MEDICAL CENTER,0015CRR6L8RW9M3,Y
280065,GREAT PLAINS HEALTH,0015CD44ZFB3ZJS,Y
280077,METHODIST FREMONT HEALTH,0015C5LFV335W0K,Y
280081,CHI HEALTH IMMANUEL,0015C3dsf0V5sl5,Y
280105,CHI HEALTH MIDLANDS,0015C3DSF0V5SL5,Y
280111,"COLUMBUS COMMUNITY HOSPITAL, INC",0015CF06WG49A9W,Y
280125,FAITH REGIONAL HEALTH SERVICES,0015C6UFD23Y6VA,Y
280127,LINCOLN SURGICAL HOSPITAL,0015CT0CD7PUP6L,Y
280128,CHI HEALTH NEBRASKA HEART,0015C3DSF0V5SL5,Y
280129,NEBRASKA ORTHOPAEDIC HOSPITAL,0015CDQ5R8EQP9F,Y
280130,CHI HEALTH LAKESIDE,0015C3DSF0V5SL5,Y
280131,MIDWEST SURGICAL HOSPITAL LLC,0015CKY42QXH820,Y
280132,"BELLEVUE MEDICAL CENTER, LLC",0015C8K4U8L9RX8,Y
280133,"NEBRASKA SPINE HOSPITAL, LLC",0015C3DSF0V5SL5,Y
280134,KEARNEY REGIONAL MEDICAL CENTER,0015C4RWR040K1C,Y
280139,GRAND ISLAND REGIONAL MEDICAL CENTER,0015C257B7545Y1,No
281300,HARLAN COUNTY HEALTH SYSTEM,0015CXR553YG9R3,Y
281301,FILLMORE COUNTY HOSPITAL,0015CDA13YNK8F1,Y
281302,PAWNEE COUNTY MEMORIAL HOSPITAL,,No
281303,NIOBRARA VALLEY HOSPITAL,0015CW40F8CZL04,Y
281304,THAYER COUNTY HEALTH SERVICES,0015CDA13YNK8F1,Y
281305,KIMBALL HEALTH SERVICES,0015C7URE9RTG1U,Y
281306,KEARNEY COUNTY HEALTH SERVICES HOSPITAL,0015C80E18RAW4X,Y
281307,SAUNDERS MEDICAL CENTER,0015CH81LEV4Y0C,Y
281308,HENDERSON COMMUNITY HOSPITAL,0015CW40F8CZL04,Y
281309,SYRACUSE AREA HEALTH,0015C6KNL4KA1RT,Y
281310,GARDEN COUNTY HEALTH SERVICES,,No
281311,FRANKLIN COUNTY MEMORIAL HOSPITAL,0015CFG3Q10HY2V,Y
281312,GENOA COMMUNITY HOSPITAL,0015CT0PPT32RH0,Y
281313,GOTHENBURG HEALTH,0015C653E6J0GQN,Y
281314,ANNIE JEFFREY MEMORIAL COUNTY HEALTH CENTER,,No
281315,BRODSTONE HEALTHCARE,0015CTG6K0EW7TC,Y
281316,WEBSTER COUNTY COMMUNITY HOSPITAL,,No
281318,MORRILL COUNTY COMMUNITY HOSPITAL,,No
281319,JEFFERSON COMMUNITY HEALTH & LIFE,0015C653E6J0GQN,Y
281320,MEMORIAL HOSPITAL,0015CDA13YNK8F1,Y
281322,ST FRANCIS MEMORIAL HOSPITAL,0015C80E18RAW4X,Y
281323,CHI HEALTH SCHUYLER,0015C3DSF0V5SL5,Y
281324,NEMAHA COUNTY HOSPITAL,0015CFG3Q10HY2V,Y
281325,BROWN COUNTY HOSPITAL,0015CMJ8XDN1QN9,Y
281326,ANTELOPE MEMORIAL HOSPITAL,0015C8CHE73ABS5,No
281327,COZAD COMMUNITY HOSPITAL,0015CFG3Q10HY2V,No
281328,MERRICK MEDICAL CENTER,0015C257B7545Y1,Y
281329,AVERA ST ANTHONY'S HOSPITAL,0015CJ1HAB8N8YU,Y
281331,AVERA CREIGHTON HOSPITAL,0015CJ1HAB8N8YU,Y
281332,BUTLER COUNTY HEALTH,0015C80E18RAW4X,Y
281333,ROCK COUNTY HOSPITAL,0015C80E18RAW4X,No
281334,BOONE COUNTY HEALTH CENTER,0015C4DPR23A8VK,Y
281335,CALLAWAY DISTRICT HOSPITAL,,No
281336,YORK GENERAL HEALTH CARE SERVICES,0015CK3MKQ1BP7X,Y
281338,HOWARD COUNTY MEDICAL CENTER,0015CGS1LVL3EFS,Y
281339,MEMORIAL HEALTH CARE SYSTEMS,0015CYA14RBW38Q,Y
281340,DUNDY COUNTY HOSPITAL,,No
281341,CHADRON COMMUNITY HOSPITAL AND HEALTH SERVICES,0015CJB1RLC57RM,Y
281342,CHI HEALTH ST. MARY'S,0015C3DSF0V5SL5,Y
281343,WEST HOLT MEMORIAL HOSPITAL,0015CFG3Q10HY2V,No
281344,CHERRY COUNTY HOSPITAL,,No
281345,PROVIDENCE MEDICAL CENTER,0015CP4LYG26BQE,Y
281346,CHI HEALTH PLAINVIEW HOSPITAL,0015C3DSF0V5SL5,Y
281347,OSMOND GENERAL HOSPITAL,0015CLT8S0A3MT6,Y
281348,TRI VALLEY HEALTH SYSTEM,0015CHB1ZYA2LPW,Y
281349,PENDER COMMUNITY HOSPITAL,0015C7Y7J3YXV5E,Y
281350,JOHNSON COUNTY HOSPITAL,0015C7G9EJT78H8,Y
281351,CHASE COUNTY COMMUNITY HOSPITAL,0015CER158R54SG,Y
281352,"COMMUNITY MEDICAL CENTER, INC",0015CE804SSP8LE,Y
281353,VALLEY COUNTY HEALTH SYSTEM,0015CK3MKQ1BP7X,Y
281354,CRETE AREA MEDICAL CENTER,0015C257B7545Y1,Y
281355,OGALLALA COMMUNITY HOSPITAL,0015CWG9E12DJH8,Y
281356,PERKINS COUNTY HEALTH SERVICES,0015C7URE9RTG1U,Y
281357,SIDNEY REGIONAL MEDICAL CENTER,,No
281358,GORDON MEMORIAL HOSPITAL DISTRICT,0015CFG3Q10HY2V,Y
281359,MEMORIAL COMMUNITY HOSPITAL & HEALTH SYSTEM,0015C3DSF0V5SL5,Y
281360,BOX BUTTE GENERAL HOSPITAL,0015CM90HLR5SYA,Y
281361,LEXINGTON REGIONAL HEALTH CENTER,0015C80E18RAW4X,Y
281362,PHELPS MEMORIAL HEALTH CENTER,0015CBA9UMH7B52,Y
281363,COMMUNITY HOSPITAL,0015CK3MKQ1BP7X,Y
281364,"BEATRICE COMMUNITY HOSPITAL & HEALTH CENTER, INC",0015C673AWF23M8,Y
281365,JENNIE M MELHAM MEMORIAL MEDICAL CENTER,,No
283300,BOYS TOWN NATIONAL RESEARCH HOSPITAL,,No
283301,CHILDREN'S NEBRASKA,,No
290001,RENOWN REGIONAL MEDICAL CENTER,0015CWW3R9FPD02,Y
290003,SUNRISE HOSPITAL AND MEDICAL CENTER,0015C622YQ4JDC3,Y
290005,NORTH VISTA HOSPITAL,0015C4H2WUK0S3A,Y
290007,UNIVERSITY MEDICAL CENTER,0015C4H2WUK0S3A,Y
290008,NORTHEASTERN NEVADA REGIONAL HOSPITAL,0015C8CHE73ABS5,Y
290009,SAINT MARY'S REGIONAL MEDICAL CENTER,0015C4H2WUK0S3A,Y
290012,SAINT ROSE DOMINICAN HOSPITALS - ROSE DE LIMA,0015C2FVF76YBY1,Y
290019,CARSON TAHOE REGIONAL MEDICAL CENTER,0015CYT94LS81XV,Y
290021,VALLEY HOSPITAL MEDICAL CENTER,0015CQC4AND9RQT,Y
290032,NORTHERN NEVADA MEDICAL CENTER,0015CQC4AND9RQT,Y
290039,MOUNTAINVIEW HOSPITAL,0015C622YQ4JDC3,Y
290041,SUMMERLIN HOSPITAL MEDICAL CENTER,0015CQC4AND9RQT,Y
290042,HARMON HOSPITAL,,No
290045,SAINT ROSE DOMINICAN HOSPITALS - SIENA CAMPUS,0015C2FVF76YBY1,Y
290046,SPRING VALLEY HOSPITAL MEDICAL CENTER,0015CQC4AND9RQT,Y
290047,SOUTHERN HILLS HOSPITAL AND MEDICAL CENTER,0015C622YQ4JDC3,Y
290049,RENOWN SOUTH MEADOWS MEDICAL CENTER,0015CWW3R9FPD02,Y
290053,SAINT ROSE DOMINICAN HOSPITALS - SAN MARTIN CAMPUS,0015C2FVF76YBY1,Y
290054,CENTENNIAL HILLS HOSPITAL MEDICAL CENTER,0015CQC4AND9RQT,Y
290057,HENDERSON HOSPITAL,0015CQC4AND9RQT,Y
290058,SAINT ROSE DOMINICAN HOSPITALS - NORTH LAS VEGAS,0015C2FVF76YBY1,Y
290061,NORTHERN NEVADA SIERRA MEDICAL CENTER,0015CQC4AND9RQT,Y
291300,MOUNT GRANT GENERAL HOSPITAL,0015CT0PPT32RH0,Y
291301,INCLINE VILLAGE COMMUNITY HOSPITAL,0015C4813GJT60L,Y
291302,WILLIAM BEE RIRIE HOSPITAL,0015CK1S79HA9N2,Y
291303,BATTLE MOUNTAIN GENERAL HOSPITAL,,No
291304,PERSHING GENERAL HOSPITAL,,No
291306,CARSON VALLEY HEALTH,0015CWW3R9FPD02,Y
291307,MESA VIEW REGIONAL HOSPITAL,0015C8CHE73ABS5,Y
291308,HUMBOLDT GENERAL HOSPITAL,0015C6SVL2ULT2K,Y
291309,BOULDER CITY HOSPITAL,0015CQAJJMG26QY,No
291311,DESERT VIEW HOSPITAL,,No
291312,GROVER C DILS MEDICAL CENTER,,No
291313,BANNER CHURCHILL COMMUNITY HOSPITAL,0015CWG9E12DJH8,Y
291314,SOUTH LYON MEDICAL CENTER,,No
300001,CONCORD HOSPITAL,0015CSE5WR13EFM,Y
300003,MARY HITCHCOCK MEMORIAL HOSPITAL,0015CPM567X5SJG,Y
300005,CONCORD HOSPITAL- LACONIA,0015CSE5WR13EFM,Y
300011,ST JOSEPH HOSPITAL,0015C4JOZKW5KKJ,Y
300012,ELLIOT HOSPITAL,0015C6KLF20L9QH,Y
300014,FRISBIE MEMORIAL HOSPITAL,0015CVG84UXG527,Y
300017,PARKLAND MEDICAL CENTER,0015CVG84UXG527,Y
300018,WENTWORTH-DOUGLASS HOSPITAL,0015C9C70ZC87RM,Y
300019,CHESHIRE MEDICAL CENTER,0015CPM567X5SJG,Y
300020,SOUTHERN NH MEDICAL CENTER,0015C24AJB1U9RU,Y
300023,EXETER HOSPITAL INC,0015CJN3GDZ9GJE,Y
300029,PORTSMOUTH REGIONAL HOSPITAL,0015CVG84UXG527,Y
300034,CATHOLIC MEDICAL CENTER,0015CG8HB64JX7E,Y
301300,UPPER CONNECTICUT VALLEY HOSPITAL,0015CXL9WFD3CH2,Y
301301,COTTAGE HOSPITAL,0015CP4T80A6A4W,Y
301302,LITTLETON REGIONAL HEALTHCARE,0015CMJ8XDN1QN9,Y
301303,WEEKS MEDICAL CENTER,0015C71MN774UQU,Y
301304,NEW LONDON HOSPITAL,0015CPM567X5SJG,No
301305,ALICE PECK DAY MEMORIAL HOSPITAL,0015CPM567X5SJG,Y
301306,CONCORD HOSPITAL- FRANKLIN,0015CSE5WR13EFM,Y
301307,"MEMORIAL HOSPITAL, THE",0015CKC5HA5F51T,Y
301308,VALLEY REGIONAL HOSPITAL,0015CY9N5RK82FA,Y
301309,MONADNOCK COMMUNITY HOSPITAL,0015CK3MKQ1BP7X,No
301310,ANDROSCOGGIN VALLEY HOSPITAL,0015CXL9WFD3CH2,Y
301311,SPEARE MEMORIAL HOSPITAL,0015CXC2TAA3AS3,Y
301312,HUGGINS HOSPITAL,0015CFG3Q10HY2V,No
310001,HACKENSACK UNIVERSITY MEDICAL CENTER,0015CMT1J4FC281,Y
310002,NEWARK BETH ISRAEL MEDICAL CENTER,0015CF5T411AFA0,Y
310003,PALISADES MEDICAL CENTER,0015CMT1J4FC281,Y
310005,HUNTERDON MEDICAL CENTER,,No
310006,ST MARY'S GENERAL HOSPITAL,0015C4H2WUK0S3A,Y
310008,HOLY NAME MEDICAL CENTER,0015CHT8XER4808,Y
310009,CLARA MAASS MEDICAL CENTER,0015CF5T411AFA0,Y
310010,UNIVERSITY MEDICAL CENTER OF PRINCETON AT PLAINSBORO,0015C2CST3XC8M3,Y
310011,CAPE REGIONAL MEDICAL CENTER INC,0015C9G3FJ5CAW5,Y
310012,VALLEY HOSPITAL,0015CQZ6TP3UNJ4,Y
310014,COOPER UNIVERSITY HOSPITAL,0015C4J0ZKW5KKJ,Y
310015,MORRISTOWN MEDICAL CENTER,0015CD44ZFB3ZJS,Y
310016,CAREPOINT HEALTH-CHRIST HOSPITAL,0015CZB5H183CJG,Y
310017,CHILTON MEDICAL CENTER,0015CD44ZFB3ZJS,Y
310019,ST JOSEPH'S UNIVERSITY MEDICAL CENTER INC,0015CXT5F9VF8YA,Y
310022,WEST JERSEY HOSPITAL,0015C5XR0DRE6JH,Y
310024,ROBERT WOOD JOHNSON UNIVERSITY HOSPITAL AT RAHWAY,0015CAT64R4633W,Y
310025,CAREPOINT HEALTH - BAYONNE MEDICAL CENTER,0015CZB5H183CJG,Y
310027,TRINITAS REGIONAL MEDICAL CENTER,,No
310028,NEWTON MEDICAL CENTER,0015CD44ZFB3ZJS,Y
310029,VIRTUA OUR LADY OF LOURDES HOSPITAL,0015C5XR0DRE6JH,Y
310031,DEBORAH HEART AND LUNG CENTER,0015C74RVV5EQW2,Y
310032,INSPIRA MEDICAL CENTER VINELAND,0015CP0A87E25HC,Y
310034,RIVERVIEW MEDICAL CENTER,0015CMT1J4FC281,Y
310038,ROBERT WOOD JOHNSON UNIVERSITY HOSPITAL,0015CAT64R4633W,Y
310039,RARITAN BAY MEDICAL CENTER,0015CMT1J4FC281,Y
310040,CAREPOINT HEALTH-HOBOKEN UNIVERSITY MEDICAL CENTER,0015CZB5H183CJG,Y
310041,COMMUNITY MEDICAL CENTER,0015CAT64R4633W,Y
310044,CAPITAL HEALTH MEDICAL CENTER - HOPEWELL,0015C6XY221XLU7,Y
310045,ENGLEWOOD HOSPITAL AND MEDICAL CENTER,0015CHL24QZ8GAF,Y
310047,SHORE MEDICAL CENTER,0015CAN6Y55AZD1,Y
310048,ROBERT WOOD JOHNSON UNIVERSITY HOSPITAL - SOMERSET,0015CAT64R4633W,Y
310050,SAINT CLARE'S HOSPITAL/ DENVILLE CAMPUS,0015C4H2WUK0S3A,Y
310051,OVERLOOK MEDICAL CENTER,0015CD44ZFB3ZJS,Y
310052,OCEAN MEDICAL CENTER,0015CMT1J4FC281,Y
310054,HACKENSACK MERIDIAN MOUNTAINSIDE MEDICAL,0015C4J0ZKW5KKJ,Y
310057,VIRTUA MOUNT HOLLY HOSPITAL,0015C5XR0DRE6JH,Y
310058,BERGEN NEW BRIDGE MEDICAL CENTER,0015CS18FZ27698,Y
310060,ST LUKE'S WARREN HOSPITAL,0015CU4K22JVL8J,Y
310061,VIRTUA WILLINGBORO HOSPITAL,0015C5XR0DRE6JH,Y
310064,ATLANTICARE REGIONAL MEDICAL CENTER - CITY CAMPUS,0015C5E0FR58ARG,Y
310069,INSPIRA MEDICAL CENTER MULLICA HILL,0015C8BHF575YAL,Y
310070,SAINT PETER'S UNIVERSITY HOSPITAL,0015CK3MKQ1BP7X,Y
310073,JERSEY SHORE UNIVERSITY MEDICAL CENTER,0015CMT1J4FC281,Y
310074,JERSEY CITY MEDICAL CENTER,0015CAT64R4633W,Y
310075,MONMOUTH MEDICAL CENTER,0015CAT64R4633W,Y
310076,COOPERMAN BARNABAS MEDICAL CENTER,0015CF5T411AFA0,Y
310083,CAREWELL HEALTH MEDICAL CENTER,0015C80E18RAW4X,Y
310084,MONMOUTH MEDICAL CENTER-SOUTHERN CAMPUS,0015CAT64R4633W,Y
310086,JEFFERSON STRATFORD HOSPITAL,0015CYT94LS81XV,Y
310092,CAPITAL HEALTH REGIONAL MEDICAL CENTER,0015C6XY221XLU7,Y
310096,SAINT MICHAEL'S MEDICAL CENTER,0015C4H2WUK0S3A,Y
310108,JFK MEDICAL CENTER,0015CMT1J4FC281,Y
310110,ROBERT WOOD JOHNSON UNIVERSITY HOSPITAL AT HAMILTON,0015CAT64R4633W,Y
310111,CENTRASTATE MEDICAL CENTER,0015CD44ZFB3ZJS,Y
310112,BAYSHORE MEDICAL CENTER,0015CMT1J4FC281,Y
310113,SOUTHERN OCEAN MEDICAL CENTER,0015CMT1J4FC281,Y
310115,HACKETTSTOWN MEDICAL CENTER,0015CD44ZFB3ZJS,Y
310118,HUDSON REGIONAL HOSPITAL,0015CSP20HYW41Z,No
310119,THE UNIVERSITY HOSPITAL,0015CG7CZ36Z3FS,Y
310130,HACKENSACK MERIDIAN HEALTH PASCACK VALLEY MEDICAL,0015C4J0ZKW5KKJ,Y
313300,CHILDREN'S SPECIALIZED HOSPITAL,,No
313302,WEISMAN CHILDRENS REHABILITATION HOSPITAL,,No
320001,UNM HOSPITAL,0015C6BAM1VSL81,Y
320002,CHRISTUS ST VINCENT REGIONAL MEDICAL CENTER,0015CYJ419M5S70,Y
320004,CHRISTUS SOUTHERN NEW MEXICO,0015CS2PN2S6P33,Y
320005,SAN JUAN REGIONAL MEDICAL CENTER INC,0015CBS096Z9TAL,Y
320006,EASTERN NEW MEXICO MEDICAL CENTER,0015CY6GQF8CTH4,Y
320009,LOVELACE MEDICAL CENTER,0015C4J0ZKW5KKJ,Y
320011,PRESBYTERIAN ESPANOLA HOSPITAL,,No
320017,LOVELACE WOMEN'S HOSPITAL,0015C4J0ZKW5KKJ,Y
320018,MEMORIAL MEDICAL CENTER,0015C4HSE8YJ05Q,Y
320021,PRESBYTERIAN HOSPITAL,,No
320022,PLAINS REGIONAL MEDICAL CENTER,,No
320030,ARTESIA GENERAL HOSPITAL,0015CFG3Q10HY2V,Y
320033,LOS ALAMOS MEDICAL CENTER,0015C8CHE73ABS5,Y
320057,SANTA FE PHS INDIAN HOSPITAL,,No
320059,NORTHERN NAVAJO MEDICAL CENTER,0015CWD0UCD0JJL,No
320060,ZUNI COMPREHENSIVE COMMUNITY HEALTH CENTER,,No
320061,GALLUP INDIAN MEDICAL CENTER,0015CWD0UCD0JJL,No
320062,CROWNPOINT HEALTHCARE FACILITY,0015CWD0UCD0JJL,No
320063,CARLSBAD MEDICAL CENTER,0015CR8535UDY24,Y
320065,COVENANT HEALTH HOBBS HOSPITAL,0015CCE123S5WK4,Y
320074,LOVELACE WESTSIDE HOSPITAL,0015C4J0ZKW5KKJ,Y
320084,ROOSEVELT GENERAL HOSPITAL,0015CPL9B1X1Z6K,Y
320085,MOUNTAIN VIEW REGIONAL MEDICAL CENTER,0015CR8535UDY24,Y
320086,LOVELACE REGIONAL HOSPITAL - ROSWELL,0015C4J0ZKW5KKJ,Y
320090,PRESBYTERIAN SANTA FE MEDICAL CENTER,,No
320091,THREE CROSSES REGIONAL HOSPITAL LLC,0015C653E6J0GQN,Y
321300,SIERRA VISTA HOSPITAL,,No
321301,SOCORRO GENERAL HOSPITAL,,No
321302,DR DAN C TRIGG MEMORIAL HOSPITAL,,No
321304,UNION COUNTY GENERAL HOSPITAL,0015CFG3Q10HY2V,Y
321305,NOR-LEA HOSPITAL DISTRICT,0015C8N7RF7RBK1,Y
321306,LINCOLN COUNTY MEDICAL CENTER,,No
321307,MINERS' COLFAX MEDICAL CENTER,0015CTG6K0EW7TC,Y
321308,CIBOLA GENERAL HOSPITAL,0015C80E18RAW4X,Y
321309,MIMBRES MEMORIAL HOSPITAL,0015C8CHE73ABS5,Y
321310,HOLY CROSS HOSPITAL A DIV OF TAOS HEALTH SYSTEMS,0015CFG2CWR0503,Y
321311,GILA REGIONAL MEDICAL CENTER,0015CE6RY9VG5KZ,Y
321312,ALTA VISTA REGIONAL HOSPITAL,0015C8CHE73ABS5,No
321313,REHOBOTH MCKINLEY CHRISTIAN HEALTH CARE SERVICES,0015CLT8S0A3MT6,Y
330005,KALEIDA HEALTH,0015CA3NG3KCS1A,Y
330006,ST JOSEPH'S MEDICAL CENTER,0015CQ1Z9GXS0PK,Y
330009,BRONXCARE HOSPITAL CENTER,0015C04A2M9JFN5,Y
330011,"OUR LADY OF LOURDES MEMORIAL HOSPITAL, INC",0015C5LFV335WOK,Y
330013,ALBANY MEDICAL CENTER HOSPITAL,0015C7VBX5MZA1C,Y
330014,JAMAICA HOSPITAL MEDICAL CENTER,0015CEJ6SKS1X8R,Y
330019,"NEW YORK COMMUNITY HOSPITAL OF BROOKLYN, INC.",0015C9DYP04CHC3,Y
330023,VASSAR BROTHERS MEDICAL CENTER,0015CF6CR28MVL0,Y
330024,MOUNT SINAI HOSPITAL,0015CGG3JTB83MA,Y
330027,NASSAU UNIVERSITY MEDICAL CENTER,0015CW4VMW3NMY3,Y
330028,RICHMOND UNIVERSITY MEDICAL CENTER,,No
330030,NEWARK-WAYNE COMMUNITY HOSPITAL,0015CC3PXP1AKB3,Y
330033,CHENANGO MEMORIAL HOSPITAL,0015C31M1955R0M,Y
330043,NS/LIJ HS SOUTHSIDE HOSPITAL,0015CAM1DM3EQM1,Y
330044,WYNN HOSPITAL,0015CU63GY58X0S,Y
330045,NS/LIJ HS HUNTINGTON HOSPITAL,0015CAM1DM3EQM1,Y
330046,MOUNT SINAI ST LUKE'S ROOSEVELT HOSPITAL,0015CDN5L8FET1F,Y
330047,ST MARY'S HEALTHCARE,0015CWJ3MYE8Y6R,Y
330049,NORTHERN DUTCHESS HOSPITAL,0015CF6CR28MVL0,Y
330055,NEW YORK-PRESBYTERIAN/QUEENS,0015CFS6WE7U6MN,Y
330056,BROOKLYN HOSPITAL CENTER - DOWNTOWN CAMPUS,,No
330057,ST PETER'S HOSPITAL,0015C8XCN16R6V5,Y
330058,GENEVA GENERAL HOSPITAL,0015CBY5N22KUK7,Y
330059,MONTEFIORE MEDICAL CENTER,0015CWW3R9FPD02,Y
330065,NIAGARA FALLS MEMORIAL MEDICAL CENTER,0015CH0EJP0NAK5,Y
330073,UNITED MEMORIAL MEDICAL CENTER,0015CC3PXP1AKB3,Y
330074,F F THOMPSON HOSPITAL,0015CTC3XKY26KQ,Y
330078,SISTERS OF CHARITY HOSPITAL,0015CD44ZFB3ZJS,Y
330079,ADIRONDACK MEDICAL CENTER - SARANAC LAKE,0015C0QCY3NTF54,Y
330080,LINCOLN MEDICAL & MENTAL HEALTH CENTER,0015C1GXB9MLH3P,Y
330085,AURELIA OSBORN FOX MEMORIAL HOSPITAL,0015CM6TK4232JR,Y
330086,MONTEFIORE MOUNT VERNON HOSPITAL,0015CW4VMW3NMY3,Y
330090,ARNOT OGDEN MEDICAL CENTER,,No
330094,COLUMBIA MEMORIAL HOSPITAL,0015CFM9XMU1NWS,Y
330096,JONES MEMORIAL HOSPITAL,0015CTC3XKY26KQ,Y
330100,NY EYE AND EAR INFIRMARY OF MOUNT SINAI,0015CVA107MNM3C,Y
330101,NEW YORK-PRESBYTERIAN HOSPITAL,0015CFS6WE7U6MN,Y
330102,KENMORE MERCY HOSPITAL,0015CD44ZFB3ZJS,Y
330103,OLEAN GENERAL HOSPITAL,0015C62GA91HAE6,Y
330104,NYACK HOSPITAL,0015CWW3R9FPD02,Y
330106,NORTH SHORE UNIVERSITY HOSPITAL,0015CAM1DM3EQM1,Y
330107,PECONIC BAY MEDICAL CENTER,0015CZW4T2ZP67K,Y
330111,BERTRAND CHAFFEE HOSPITAL,0015C8CHE73ABS5,Y
330115,ONEIDA HEALTH HOSPITAL,0015CUN1JJ17KJX,Y
330119,LENOX HILL HOSPITAL,0015CAM1DM3EQM1,Y
330125,ROCHESTER GENERAL HOSPITAL,0015CC3PXP1AKB3,Y
330126,GARNET HEALTH MEDICAL CENTER,0015C97XDZ8XB5U,Y
330127,JACOBI MEDICAL CENTER,0015C1GXB9MLH3P,Y
330128,ELMHURST HOSPITAL CENTER,0015C1GXB9MLH3P,Y
330135,BON SECOURS COMMUNITY HOSPITAL,0015C5LFV335W0K,Y
330136,BASSETT HEALTHCARE,0015C8LDJ9KA9Q3,Y
330140,ST JOSEPH'S HOSPITAL HEALTH CENTER,0015C8XCN16R6V5,Y
330141,LONG ISLAND COMMUNITY HOSPITAL,0015CG0LCV85NKH,Y
330144,IRA DAVENPORT MEMORIAL HOSPITAL,,No
330151,ST JAMES HOSPITAL,0015CTC3XKY26KQ,Y
330153,ELLIS HOSPITAL,0015C86SGX62H31,Y
330157,SAMARITAN MEDICAL CENTER,0015CPA5YK9E5YR,Y
330158,GOOD SAMARITAN HOSPITAL OF SUFFERN,0015C5LFV335W0K,Y
330160,STATEN ISLAND UNIVERSITY HOSPITAL,0015CAM1DM3EQM1,Y
330162,NORTHERN WESTCHESTER HOSPITAL,0015CSA1PP1ZKH6,Y
330164,HIGHLAND HOSPITAL,0015CTC3XKY26KQ,Y
330166,"WESTFIELD MEMORIAL HOSPITAL, INC",0015C8XCN16R6V5,Y
330169,MOUNT SINAI BETH ISRAEL,0015CDN5L8FET1F,Y
330175,GUTHRIE CORTLAND REGIONAL MEDICAL CENTER,0015CS2TT1R8X1C,Y
330180,"SAMARITAN HOSPITAL OF TROY, NEW YORK",0015C8XCN16R6V5,Y
330181,NORTHWELL HOSPITAL GLEN COVE,0015CAM1DM3EQM1,Y
330182,ST FRANCIS HOSPITAL - THE HEART CENTER,0015CH8SQ44HUM8,Y
330184,MONTEFIORE NEW ROCHELLE HOSPITAL,0015CW4VMW3NMY3,Y
330185,JOHN T MATHER MEMORIAL HOSPITAL  OF PORT JEFFERSON,0015CPD4WGU631G,Y
330188,MOUNT ST. MARY'S HOSPITAL & HEALTH CENTER,0015CD44ZFB3ZJS,Y
330191,GLENS FALLS HOSPITAL,0015CXN27ZL860U,Y
330193,FLUSHING HOSPITAL MEDICAL CENTER,0015CEJ6SKS1X8R,Y
330194,MAIMONIDES MEDICAL CENTER,0015CW4VMW3NMY3,Y
330195,LONG ISLAND JEWISH MEDICAL CENTER,0015CAM1DM3EQM1,Y
330196,SOUTH BROOKLYN HEALTH,0015C1GXB9MLH3P,Y
330197,CANTON-POTSDAM HOSPITAL,0015CC3PXP1AKB3,Y
330198,MOUNT SINAI SOUTH NASSAU,0015CW4VMW3NMY3,Y
330199,METROPOLITAN HOSPITAL CENTER,0015C1GXB9MLH3P,Y
330202,KINGS COUNTY HOSPITAL CENTER,0015C1GXB9MLH3P,Y
330203,CROUSE HOSPITAL,0015C7EW0D1RHA2,Y
330204,BELLEVUE HOSPITAL CENTER,0015C1GXB9MLH3P,Y
330205,ST ANTHONY COMMUNITY HOSPITAL,0015C5LFV335W0K,Y
330208,ST JOHN'S RIVERSIDE HOSPITAL,0015C5W0RM8Y9K0,Y
330211,CLAXTON-HEPBURN MEDICAL CENTER,,No
330214,NYU LANGONE HOSPITALS,0015CG0LCV85NKH,Y
330215,"ROME MEMORIAL HOSPITAL, INC",0015CQZ3GL3N8TR,Y
330218,OSWEGO HOSPITAL,0015CW5JJ1P502U,Y
330219,ERIE COUNTY MEDICAL CENTER,0015C78PU49GB17,Y
330221,WYCKOFF HEIGHTS MEDICAL CENTER,0015CF2C9MW8EHH,Y
330222,SARATOGA HOSPITAL,0015CQ82R7P6Q5A,Y
330224,HEALTHALLIANCE HOSPITAL MARYS AVENUE CAMPUS,0015CK3MKQ1BP7X,Y
330226,UNITY HOSPITAL,0015CC3PXP1AKB3,Y
330229,"BROOKS-TLC HOSPITAL SYSTEM, INC",0015C62GA91HAE6,Y
330231,QUEENS HOSPITAL CENTER,0015C1GXB9MLH3P,Y
