facility_id,facility_name,address,city/town,state,zip_code,county/parish,cehrt_id,meets_criteria_for_promoting_interoperability_of_ehrs,start_date,end_date
340097,HUGH CHATHAM MEMORIAL HOSPITAL,180 PARKWOOD DR,ELKIN,NC,28621,SURRY,0015CFG3Q10HY2V,True,2023-01-01,2023-12-31
340098,ATRIUM HEALTH PINEVILLE,10628 PARK RD,CHARLOTTE,NC,28210,MECKLENBURG,0015C4H2WUK0S3A,True,2023-01-01,2023-12-31
340099,VIDANT ROANOKE CHOWAN HOSPITAL,500 S ACADEMY ST,AHOSKIE,NC,27910,HERTFORD,0015C92F81YS48A,True,2023-01-01,2023-12-31
340107,VIDANT EDGECOMBE HOSPITAL,111 HOSPITAL DR,TARBORO,NC,27886,EDGECOMBE,0015C92F81YS48A,True,2023-01-01,2023-12-31
340109,SENTARA ALBEMARLE MEDICAL CENTER,1144 N ROAD ST,ELIZABETH CITY,NC,27909,PASQUOTANK,0015C7J3NZX7XGG,True,2023-01-01,2023-12-31
340113,CAROLINAS MEDICAL CENTER/BEHAV HEALTH,1000 BLYTHE BLVD,CHARLOTTE,NC,28203,MECKLENBURG,0015C4H2WUK0S3A,True,2023-01-01,2023-12-31
340114,REX HOSPITAL,4420 LAKE BOONE TRAIL,RALEIGH,NC,27607,WAKE,0015C4J0ZKW5KKJ,True,2023-01-01,2023-12-31
340115,FIRSTHEALTH MOORE REGIONAL HOSPITAL,155 MEMORIAL DRIVE,PINEHURST,NC,28374,MOORE,0015C4TZ0UTW7LY,True,2023-01-01,2023-12-31
340116,FRYE REGIONAL MEDICAL CENTER,420 N CENTER ST,HICKORY,NC,28601,CATAWBA,0015CJD3G2F3YGA,True,2023-01-01,2023-12-31
340119,STANLY REGIONAL MEDICAL CENTER,301 YADKIN ST,ALBEMARLE,NC,28001,STANLY,0015C4H2WUK0S3A,True,2023-01-01,2023-12-31
340120,VIDANT DUPLIN HOSPITAL,401 N MAIN ST,KENANSVILLE,NC,28349,DUPLIN,0015C92F81YS48A,True,2023-01-01,2023-12-31
340123,RANDOLPH HOSPITAL,364 WHITE OAK STREET,ASHEBORO,NC,27203,RANDOLPH,0015CGN4GDC2CK2,,2023-01-01,2023-12-31
340126,WILSON MEDICAL CENTER,1705 S TARBORO ST,WILSON,NC,27893,WILSON,0015CLV7UKW65LQ,True,2023-01-01,2023-12-31
340127,GRANVILLE HEALTH SYSTEMS,1010 COLLEGE ST,OXFORD,NC,27565,GRANVILLE,0015CWN7V66N218,True,2023-01-01,2023-12-31
340129,LAKE NORMAN REGIONAL MEDICAL CENTER,171 FAIRVIEW ROAD,MOORESVILLE,NC,28117,IREDELL,0015CSU4PE5PV37,True,2023-01-01,2023-12-31
340130,ATRIUM HEALTH UNION,600 HOSPITAL DR,MONROE,NC,28112,UNION,0015C4H2WUK0S3A,True,2023-01-01,2023-12-31
340131,CAROLINA EAST MEDICAL CENTER,2000 NEUSE BLVD,NEW BERN,NC,28560,CRAVEN,0015CFD9V45FUS6,True,2023-01-01,2023-12-31
340132,MARIA PARHAM MEDICAL CENTER,PO BOX 59,HENDERSON,NC,27536,VANCE,0015C0UNC8R9VFR,True,2023-01-01,2023-12-31
340141,NOVANT HEALTH NEW HANOVER REGIONAL MEDICAL CENTER,2131 S 17TH ST,WILMINGTON,NC,28402,NEW HANOVER,0015CWW3R9FPD02,True,2023-01-01,2023-12-31
340142,CARTERET GENERAL HOSPITAL,3500 ARENDELL ST,MOREHEAD CITY,NC,28557,CARTERET,0015CMY4ZWS0PYN,True,2023-01-01,2023-12-31
340143,CATAWBA VALLEY MEDICAL CENTER,810 FAIRGROVE CHURCH RD,HICKORY,NC,28602,CATAWBA,0015CRK4CT9AYC0,True,2023-01-01,2023-12-31
340145,ATRIUM HEALTH LINCOLN,433 MCALISTER RD,LINCOLNTON,NC,28092,LINCOLN,0015C4H2WUK0S3A,True,2023-01-01,2023-12-31
340147,UNC HEALTH NASH,2460 CURTIS ELLIS DRIVE,ROCKY MOUNT,NC,27804,NASH,0015C4J0ZKW5KKJ,True,2023-01-01,2023-12-31
340148,NOVANT HEALTH MEDICAL PARK HOSPITAL,1950 S HAWTHORNE RD,WINSTON-SALEM,NC,27103,FORSYTH,0015CWW3R9FPD02,True,2023-01-01,2023-12-31
340151,ECU HEALTH NORTH HOSPITAL,250 SMITH CHURCH ROAD,ROANOKE RAPIDS,NC,27870,HALIFAX,0015C92F81YS48A,True,2023-01-01,2023-12-31
340155,DUKE REGIONAL HOSPITAL,3643 N ROXBORO STREET,DURHAM,NC,27704,DURHAM,0015CD44ZFB3ZJS,True,2023-01-01,2023-12-31
340156,CHEROKEE INDIAN HOSPITAL AUTHORITY,CALLER BOX C268,CHEROKEE,NC,28719,SWAIN,0015CWD0UCD0JJL,,2023-01-01,2023-12-31
340158,NOVANT HEALTH BRUNSWICK MEDICAL CENTER,1 MEDICAL CENTER DR  PO BOX 139,SUPPLY,NC,28462,BRUNSWICK,0015CWW3R9FPD02,True,2023-01-01,2023-12-31
340159,PERSON MEMORIAL HOSPITAL,615 RIDGE RD,ROXBORO,NC,27573,PERSON,0015CE8T574Z66D,True,2023-01-01,2023-12-31
340166,ATRIUM HEALTH UNIVERSITY CITY,8800 NORTH TYRON STREET,CHARLOTTE,NC,28262,MECKLENBURG,0015C4H2WUK0S3A,True,2023-01-01,2023-12-31
340168,WILMINGTON TREATMENT CENTER,2520 TROY DRIVE,WILMINGTON,NC,28401,NEW HANOVER,,,2023-01-01,2023-12-31
340171,NOVANT HEALTH MATTHEWS MEDICAL CENTER,1500 MATTHEWS TWNSHP PRKWY BOX 3310,MATTHEWS,NC,28106,MECKLENBURG,0015CWW3R9FPD02,True,2023-01-01,2023-12-31
340173,"WAKEMED, CARY HOSPITAL",1900 KILDARE FARM ROAD,CARY,NC,27518,WAKE,0015CUT26KMP0YR,True,2023-01-01,2023-12-31
340183,NOVANT HEALTH HUNTERSVILLE MEDICAL CENTER,10030 GILEAD ROAD,HUNTERSVILLE,NC,28078,MECKLENBURG,0015CWW3R9FPD02,True,2023-01-01,2023-12-31
340184,HAYWOOD REGIONAL MEDICAL CENTER,262 LEROY GEORGE DRIVE,CLYDE,NC,28721,HAYWOOD,0015C0UNC8R9VFR,True,2023-01-01,2023-12-31
340187,DAVIE MEDICAL CENTER,329 NC HWY 801 N,BERMUDA RUN,NC,27006,DAVIE,0015C257B7545Y1,True,2023-01-01,2023-12-31
340188,CAPE FEAR VALLEY HOKE HOSPITAL,210 MEDICAL PAVILION DRIVE,RAEFORD,NC,28376,HOKE,0015CWW3R9FPD02,True,2023-01-01,2023-12-31
340190,NOVANT HEALTH MINT HILL MEDICAL CENTER,8201 HEALTHCARE LOOP,CHARLOTTE,NC,28215,MECKLENBURG,0015CWW3R9FPD02,True,2023-01-01,2023-12-31
340195,NOVANT HEALTH BALLANTYNE MEDICAL CENTER,10905 PROVIDENCE ROAD W,CHARLOTTE,NC,28277,MECKLENBURG,0015CWW3R9FPD02,True,2023-01-01,2023-12-31
341303,FIRSTHEALTH MONTGOMERY MEMORIAL HOSP,520 ALLEN STREET,TROY,NC,27371,MONTGOMERY,0015C4TZ0UTW7LY,,2023-01-01,2023-12-31
341304,ECU HEALTH BERTIE HOSPITAL,1403 S KING ST,WINDSOR,NC,27983,BERTIE,0015C92F81YS48A,True,2023-01-01,2023-12-31
341305,DLP SWAIN COUNTY HOSPITAL LLC,45 PLATEAU STREET,BRYSON CITY,NC,28713,SWAIN,0015C0UNC8R9VFR,True,2023-01-01,2023-12-31
341307,PENDER MEMORIAL HOSPITAL,507 E FREMONT ST,BURGAW,NC,28425,PENDER,0015CWW3R9FPD02,,2023-01-01,2023-12-31
341311,CHATHAM HOSPITAL INC,475 PROGRESS BLVD,SILER CITY,NC,27344,CHATHAM,0015C4J0ZKW5KKJ,True,2023-01-01,2023-12-31
341314,WASHINGTON COUNTY HOSP INC,958 US HWY 64 EAST,PLYMOUTH,NC,27962,WASHINGTON,,,2023-01-01,2023-12-31
341315,CAPE FEAR VALLEY-BLADEN COUNTY HOSPITAL,501 SOUTH POPLAR STREET,ELIZABETHTOWN,NC,28337,BLADEN,0015CWW3R9FPD02,True,2023-01-01,2023-12-31
341316,HIGHLANDS CASHIERS HOSPITAL,190 HOSPITAL DRIVE,HIGHLANDS,NC,28741,MACON,0015CSA3T2VWB3S,True,2023-01-01,2023-12-31
341317,LIFEBRITE COMMUNITY HOSPITAL OF STOKES,1570 NC 8 & 89 HWY NORTH,DANBURY,NC,27016,STOKES,,,2023-01-01,2023-12-31
341318,VIDANT CHOWAN HOSPITAL,211 VIRGINIA RD,EDENTON,NC,27932,CHOWAN,0015C92F81YS48A,True,2023-01-01,2023-12-31
341319,"TRANSYLVANIA REGIONAL HOSPITAL, INC",90 HOSPITAL DRIVE PO BOX 1116,BREVARD,NC,28712,TRANSYLVANIA,0015CSA3T2VWB3S,True,2023-01-01,2023-12-31
341320,ALLEGHANY  MEMORIAL HOSPITAL,233 DOCTORS STREET,SPARTA,NC,28675,ALLEGHANY,,,2023-01-01,2023-12-31
341322,ST LUKES HOSPITAL,101 HOSPITAL DRIVE,COLUMBUS,NC,28722,POLK,0015CKK9ELR9WCZ,True,2023-01-01,2023-12-31
341323,CHARLES A CANNON JR MEMORIAL HOSPITAL,434 HOSPITAL DRIVE,LINVILLE,NC,28646,AVERY,0015C5HKP92HQ7U,True,2023-01-01,2023-12-31
341324,"THE OUTER BANKS HOSPITAL, INC",4800 SOUTH CROATAN HIGHWAY,NAGS HEAD,NC,27959,DARE,0015C92F81YS48A,True,2023-01-01,2023-12-31
341325,ASHE MEMORIAL HOSPITAL,200 HOSPITAL AVE,JEFFERSON,NC,28640,ASHE,,,2023-01-01,2023-12-31
341326,ANGEL MEDICAL CENTER,124 CENTER COURT PO BOX 1209,FRANKLIN,NC,28734,MACON,0015CSA3T2VWB3S,True,2023-01-01,2023-12-31
341327,J ARTHUR DOSHER MEMORIAL HOSPITAL,924 HOWE ST,SOUTHPORT,NC,28461,BRUNSWICK,0015CFG3Q10HY2V,,2023-01-01,2023-12-31
341328,ERLANGER MURPHY MEDICAL CENTER,3990 EAST US HIGHWAY 64 ALT,MURPHY,NC,28906,CHEROKEE,0015CFG3Q10HY2V,True,2023-01-01,2023-12-31
341329,BLUE RIDGE REGIONAL HOSPITAL,125 HOSPITAL DRIVE,SPRUCE PINE,NC,28777,MITCHELL,0015CSA3T2VWB3S,True,2023-01-01,2023-12-31
350002,CHI ST ALEXIUS HEALTH,900 E BROADWAY,BISMARCK,ND,58501,BURLEIGH,0015CWD2653NY5L,True,2023-01-01,2023-12-31
350006,TRINITY HOSPITALS,407 3RD ST SE,MINOT,ND,58701,WARD,0015C3K3YJ2CSK4,True,2023-01-01,2023-12-31
350011,SANFORD MEDICAL CENTER FARGO,801 BROADWAY NORTH,FARGO,ND,58122,CASS,0015CHL24QZ8GAF,True,2023-01-01,2023-12-31
350015,SANFORD MEDICAL CENTER BISMARCK,300 N 7TH ST,BISMARCK,ND,58506,BURLEIGH,0015CHL24QZ8GAF,True,2023-01-01,2023-12-31
350019,ALTRU HOSPITAL,1200 S COLUMBIA RD,GRAND FORKS,ND,58201,GRAND FORKS,0015CD44ZFB3ZJS,True,2023-01-01,2023-12-31
350063,P H S INDIAN HOSP AT BELCOURT-QUENTIN N BURDICK,PO BOX 160,BELCOURT,ND,58316,ROLETTE,0015CWD0UCD0JJL,,2023-01-01,2023-12-31
350070,ESSENTIA HEALTH,3000 32ND AVE SOUTH,FARGO,ND,58104,CASS,0015CRT7Y4XJX42,True,2023-01-01,2023-12-31
351300,TIOGA MEDICAL CENTER,810 N WELO ST,TIOGA,ND,58852,WILLIAMS,0015CD44ZFB3ZJS,True,2023-01-01,2023-12-31
351301,MOUNTRAIL COUNTY MEDICAL CENTER INC,615 6TH ST SE,STANLEY,ND,58784,MOUNTRAIL,0015C3K3YJ2CSK4,True,2023-01-01,2023-12-31
351302,MCKENZIE COUNTY HEALTHCARE SYSTEMS INC,709 4TH AVE NE,WATFORD CITY,ND,58854,MCKENZIE,0015CHL24QZ8GAF,True,2023-01-01,2023-12-31
351303,GARRISON MEMORIAL HOSPITAL,407 3RD AVE SE,GARRISON,ND,58540,MCLEAN,0015CWD2653NY5L,True,2023-01-01,2023-12-31
351304,CHI ST ALEXIUS HEALTH TURTLE LAKE,220 5TH AVE W,TURTLE LAKE,ND,58575,MCLEAN,0015CWD2653NY5L,True,2023-01-01,2023-12-31
351305,TRINITY KENMARE COMMUNITY HOSPITAL,PO BOX 697,KENMARE,ND,58746,WARD,0015C3K3YJ2CSK4,True,2023-01-01,2023-12-31
351306,COOPERSTOWN MEDICAL CENTER,1200 ROBERTS AVE NE,COOPERSTOWN,ND,58425,GRIGGS,0015CD44ZFB3ZJS,True,2023-01-01,2023-12-31
351307,ST ANDREW'S HOSPITAL,316 OHMER STREET,BOTTINEAU,ND,58318,BOTTINEAU,,,2023-01-01,2023-12-31
351308,NELSON COUNTY HEALTH SYSTEM,200 N MAIN ST,MCVILLE,ND,58254,NELSON,0015CD44ZFB3ZJS,True,2023-01-01,2023-12-31
351309,SANFORD MAYVILLE,42 6TH AVENUE SE,MAYVILLE,ND,58257,TRAILL,0015CHL24QZ8GAF,True,2023-01-01,2023-12-31
351310,SAKAKAWEA MEDICAL CENTER - CAH,510 8TH AVENUE NE,HAZEN,ND,58545,MERCER,0015CD44ZFB3ZJS,True,2023-01-01,2023-12-31
351311,LISBON AREA HEALTH SERVICES,905 MAIN ST,LISBON,ND,58054,RANSOM,0015C4RL6KTR75G,True,2023-01-01,2023-12-31
351312,NORTHWOOD DEACONESS HEALTH CENTER,PO BOX 190,NORTHWOOD,ND,58267,GRAND FORKS,0015CD44ZFB3ZJS,True,2023-01-01,2023-12-31
351313,SOUTHWEST HEALTHCARE SERVICES,802 2ND ST NW,BOWMAN,ND,58623,BOWMAN,0015CW40F8CZL04,,2023-01-01,2023-12-31
351314,JACOBSON MEMORIAL HOSPITAL CARE CENTER,601 EAST ST N,ELGIN,ND,58533,GRANT,0015CHL24QZ8GAF,True,2023-01-01,2023-12-31
351315,CHI OAKES HOSPITAL,1200 N 7TH ST,OAKES,ND,58474,DICKEY,0015C4RL6KTR75G,True,2023-01-01,2023-12-31
351316,PRESENTATION MEDICAL CENTER,213 SECOND AVE NE,ROLLA,ND,58367,ROLETTE,,,2023-01-01,2023-12-31
351318,CARRINGTON HEALTH CENTER,PO BOX 461,CARRINGTON,ND,58421,FOSTER,0015C4RL6KTR75G,True,2023-01-01,2023-12-31
351319,PEMBINA COUNTY MEMORIAL HOSPITAL,BOX 380,CAVALIER,ND,58220,PEMBINA,0015CD44ZFB3ZJS,True,2023-01-01,2023-12-31
351320,UNITY MEDICAL CENTER,164 W 13TH STREET,GRAFTON,ND,58237,WALSH,0015CD44ZFB3ZJS,True,2023-01-01,2023-12-31
351321,SOUTH CENTRAL HEALTH,1007 4TH AVE S,WISHEK,ND,58495,MCINTOSH,0015C80E18RAW4X,True,2023-01-01,2023-12-31
351322,ASHLEY MEDICAL CENTER,612 CENTER AVENUE N,ASHLEY,ND,58413,MCINTOSH,0015CFG3Q10HY2V,True,2023-01-01,2023-12-31
351323,CAVALIER COUNTY MEMORIAL HOSPITAL ASSOCIATION,909 2ND ST,LANGDON,ND,58249,CAVALIER,0015CD44ZFB3ZJS,True,2023-01-01,2023-12-31
351324,CHI MERCY HEALTH,570 CHAUTAUQUA BLVD,VALLEY CITY,ND,58072,BARNES,0015C4RL6KTR75G,True,2023-01-01,2023-12-31
351325,ST LUKE'S HOSPITAL,702 1ST ST SW,CROSBY,ND,58730,DIVIDE,,,2023-01-01,2023-12-31
351326,FIRST CARE HEALTH CENTER,115 VIVIAN ST,PARK RIVER,ND,58270,WALSH,0015CD44ZFB3ZJS,True,2023-01-01,2023-12-31
351327,SMP HEALTH ST ALOISIUS,325 E BREWSTER ST,HARVEY,ND,58341,WELLS,,,2023-01-01,2023-12-31
351328,LINTON HOSPITAL - CAH,111 ELM AVE W,LINTON,ND,58552,EMMONS,,,2023-01-01,2023-12-31
351329,SANFORD HILLSBORO,12 THIRD STREET SE,HILLSBORO,ND,58045,TRAILL,0015CHL24QZ8GAF,True,2023-01-01,2023-12-31
351330,WEST RIVER REGIONAL MEDICAL CENTER,1000 HIGHWAY 12,HETTINGER,ND,58639,ADAMS,,,2023-01-01,2023-12-31
351331,TOWNER COUNTY MEDICAL CENTER,7448 HWY 281 N,CANDO,ND,58324,TOWNER,0015CD44ZFB3ZJS,True,2023-01-01,2023-12-31
351332,HEART OF AMERICA MEDICAL CENTER,800 S MAIN AVE,RUGBY,ND,58368,PIERCE,0015CD44ZFB3ZJS,True,2023-01-01,2023-12-31
351333,CHI ST ALEXIUS HEALTH DEVILS LAKE,1031 7TH ST NE,DEVILS LAKE,ND,58301,RAMSEY,0015C4RL6KTR75G,True,2023-01-01,2023-12-31
351334,CHI ST ALEXIUS HEALTH WILLISTON,1301 15TH AVE W,WILLISTON,ND,58801,WILLIAMS,0015C4RL6KTR75G,True,2023-01-01,2023-12-31
351335,JAMESTOWN REGIONAL MEDICAL CENTER,2422 20TH ST SW,JAMESTOWN,ND,58401,STUTSMAN,0015CHL24QZ8GAF,True,2023-01-01,2023-12-31
351336,CHI ST ALEXIUS HEALTH DICKINSON,2500 FAIRWAY STREET,DICKINSON,ND,58601,STARK,0015C4RL6KTR75G,True,2023-01-01,2023-12-31
351364,STANDING ROCK SERVICE UNIT,10 NORTH RIVER ROAD,"FORT YATES,",ND,58538,SIOUX,0015CWD0UCD0JJL,,2023-01-01,2023-12-31
360001,MERCY HEALTH-ANDERSON HOSPITAL,7500 STATE ROAD,CINCINNATI,OH,45255,HAMILTON,0015C4J0ZKW5KKJ,True,2023-01-01,2023-12-31
360002,UNIVERSITY HOSPITALS SAMARITAN MEDICAL CENTER,1025 CENTER ST,ASHLAND,OH,44805,ASHLAND,0015C1R2KAA9ER9,True,2023-01-01,2023-12-31
360003,"UNIVERSITY OF CINCINNATI MEDICAL CENTER, LLC",3188 BELLEVUE AVENUE,CINCINNATI,OH,45219,HAMILTON,0015C4YA0NH80Z2,True,2023-01-01,2023-12-31
360006,RIVERSIDE METHODIST HOSPITAL,3535 OLENTANGY RIVER RD,COLUMBUS,OH,43214,FRANKLIN,0015C0AWU30GFF9,True,2023-01-01,2023-12-31
360008,SOUTHERN OHIO MEDICAL CENTER,1805 27TH STREET,PORTSMOUTH,OH,45662,SCIOTO,0015CUP1MAR3PAU,True,2023-01-01,2023-12-31
360009,LIMA MEMORIAL HEALTH SYSTEM,1001 BELLEFONTAINE AVENUE,LIMA,OH,45804,ALLEN,0015CUP1MAR3PAU,True,2023-01-01,2023-12-31
360010,UNION HOSPITAL,659 BOULEVARD,DOVER,OH,44622,TUSCARAWAS,0015C6CMZ6GZP4N,True,2023-01-01,2023-12-31
360011,MARION GENERAL HOSPITAL,1000 MCKINLEY PARK DRIVE,MARION,OH,43302,MARION,0015C0AWU30GFF9,True,2023-01-01,2023-12-31
360012,MOUNT CARMEL ST ANN'S,500 SOUTH CLEVELAND AVENUE,WESTERVILLE,OH,43081,FRANKLIN,0015C8XCN16R6V5,True,2023-01-01,2023-12-31
360013,WILSON MEMORIAL HOSPITAL,915 WEST MICHIGAN STREET,SIDNEY,OH,45365,SHELBY,0015C39T5RQ3R2H,True,2023-01-01,2023-12-31
360014,OHIOHEALTH O'BLENESS HOSPITAL,55 HOSPITAL DRIVE,ATHENS,OH,45701,ATHENS,0015C0AWU30GFF9,True,2023-01-01,2023-12-31
360016,THE JEWISH HOSPITAL-MERCY HEALTH,947 S. WHEELING ST.,OREGON,OH,43616,LUCAS,0015C4J0ZKW5KKJ,True,2023-01-01,2023-12-31
360017,GRANT MEDICAL CENTER,111 SOUTH GRANT AVENUE,COLUMBUS,OH,43215,FRANKLIN,0015C0AWU30GFF9,True,2023-01-01,2023-12-31
360020,SUMMA HEALTH SYSTEM,525 EAST MARKET STREET,AKRON,OH,44309,SUMMIT,0015CHL24QZ8GAF,True,2023-01-01,2023-12-31
360025,FIRELANDS REGIONAL MEDICAL CENTER,1111 HAYES AVENUE,SANDUSKY,OH,44870,ERIE,0015CJJ59XU65R4,True,2023-01-01,2023-12-31
360026,KETTERING HEALTH GREENE MEMORIAL,1141 NORTH MONROE DRIVE,XENIA,OH,45385,GREENE,0015C8QT7J6X16L,True,2023-01-01,2023-12-31
360027,AKRON GENERAL MEDICAL CENTER,1 AKRON GENERAL AVENUE,AKRON,OH,44307,SUMMIT,0015C6CMZ6GZP4N,True,2023-01-01,2023-12-31
360029,WOOD COUNTY HOSPITAL,950 WEST WOOSTER STREET,BOWLING GREEN,OH,43402,WOOD,0015C4MD8U5XTQ6,True,2023-01-01,2023-12-31
360032,GRAND LAKE HEALTH SYSTEM,200 SAINT CLAIR STREET,SAINT MARYS,OH,45885,AUGLAIZE,0015CNW2HYW6GE9,True,2023-01-01,2023-12-31
360035,MOUNT CARMEL EAST & WEST,6001 EAST BROAD STREET,COLUMBUS,OH,43213,FRANKLIN,0015C8XCN16R6V5,True,2023-01-01,2023-12-31
360036,WOOSTER COMMUNITY HOSPITAL,1761 BEALL AVENUE,WOOSTER,OH,44691,WAYNE,0015CHL8B1RR7PJ,True,2023-01-01,2023-12-31
360039,GENESIS HOSPITAL,2951 MAPLE AVENUE,ZANESVILLE,OH,43701,MUSKINGUM,0015CHL24QZ8GAF,True,2023-01-01,2023-12-31
360040,KNOX COMMUNITY HOSPITAL,1330 COSHOCTON ROAD,MOUNT VERNON,OH,43050,KNOX,0015CK3MKQ1BP7X,True,2023-01-01,2023-12-31
360041,PARMA COMMUNITY GENERAL HOSPITAL,7007 POWERS BOULEVARD,PARMA,OH,44129,CUYAHOGA,0015C1R2KAA9ER9,True,2023-01-01,2023-12-31
360046,MCCULLOUGH-HYDE MEMORIAL HOSPITAL,110 NORTH POPLAR STREET,OXFORD,OH,45056,BUTLER,0015CDM17K02DJ1,True,2023-01-01,2023-12-31
360048,UNIVERSITY OF TOLEDO MEDICAL CENTER,3000 ARLINGTON AVENUE,TOLEDO,OH,43614,LUCAS,0015C4J0ZKW5KKJ,True,2023-01-01,2023-12-31
360051,MIAMI VALLEY HOSPITAL,ONE WYOMING STREET,DAYTON,OH,45409,MONTGOMERY,0015CQT8XMU5YKA,True,2023-01-01,2023-12-31
360054,HOLZER MEDICAL CENTER,100 JACKSON PIKE,GALLIPOLIS,OH,45631,GALLIA,0015CRC7WS3FUQ5,True,2023-01-01,2023-12-31
360055,TRUMBULL REGIONAL MEDICAL CENTER,1350 EAST MARKET STREET,WARREN,OH,44482,TRUMBULL,0015C28CYJ5LLF4,True,2023-01-01,2023-12-31
360056,MERCY HEALTH - FAIRFIELD HOSPITAL,3000 MACK ROAD,FAIRFIELD,OH,45014,BUTLER,0015C4J0ZKW5KKJ,True,2023-01-01,2023-12-31
360058,MERCER COUNTY JOINT TOWNSHIP COMMUNITY HOSPITAL,800 WEST MAIN STREET,COLDWATER,OH,45828,MERCER,0015CP7AX4WSC8K,True,2023-01-01,2023-12-31
360059,METROHEALTH SYSTEM,2500 METROHEALTH DRIVE,CLEVELAND,OH,44109,CUYAHOGA,0015C3GKN8P5MDL,True,2023-01-01,2023-12-31
360064,ST ELIZABETH YOUNGSTOWN HOSPITAL,1044 BELMONT AVENUE,YOUNGSTOWN,OH,44501,MAHONING,0015C4J0ZKW5KKJ,True,2023-01-01,2023-12-31
360065,FISHER-TITUS HOSPITAL,272 BENEDICT AVENUE,NORWALK,OH,44857,HURON,0015CD48A8RYR9G,True,2023-01-01,2023-12-31
360066,MERCY HEALTH-ST RITA'S MEDICAL CENTER,730 WEST MARKET STREET,LIMA,OH,45801,ALLEN,0015C4J0ZKW5KKJ,True,2023-01-01,2023-12-31
360068,PROMEDICA TOLEDO HOSPITAL,2142 NORTH COVE BOULEVARD,TOLEDO,OH,43606,LUCAS,0015CD44ZFB3ZJS,True,2023-01-01,2023-12-31
360070,MERCY MEDICAL CENTER,1320 MERCY DRIVE NW,CANTON,OH,44708,STARK,0015C6CMZ6GZP4N,True,2023-01-01,2023-12-31
360071,VAN WERT COUNTY HOSPITAL,1250 S WASHINGTON STREET,VAN WERT,OH,45891,VAN WERT,0015CMP5XJD8XE5,True,2023-01-01,2023-12-31
360072,FAIRFIELD MEDICAL CENTER,401 NORTH EWING STREET,LANCASTER,OH,43130,FAIRFIELD,0015C80E18RAW4X,True,2023-01-01,2023-12-31
360075,UH REGIONAL HOSPITALS,13207 RAVENNA ROAD,CHARDON,OH,44024,GEAUGA,0015C1R2KAA9ER9,True,2023-01-01,2023-12-31
360076,ATRIUM MEDICAL CENTER,ONE MEDICAL CENTER DRIVE,FRANKLIN,OH,45005,WARREN,0015CQT8XMU5YKA,True,2023-01-01,2023-12-31
360077,FAIRVIEW HOSPITAL,18101 LORAIN AVENUE,CLEVELAND,OH,44111,CUYAHOGA,0015C6CMZ6GZP4N,True,2023-01-01,2023-12-31
360078,UNIVERSITY HOSPITALS PORTAGE MEDICAL CENTER,6847 N CHESTNUT,RAVENNA,OH,44266,PORTAGE,0015C1R2KAA9ER9,True,2023-01-01,2023-12-31
360079,KETTERING HEALTH MAIN CAMPUS,3535 SOUTHERN BOULEVARD,KETTERING,OH,45429,MONTGOMERY,0015C8QT7J6X16L,True,2023-01-01,2023-12-31
360080,EAST OHIO REGIONAL HOSPITAL,90 NORTH FOURTH STREET,MARTINS FERRY,OH,43935,BELMONT,0015CVM2G26YS8W,,2023-01-01,2023-12-31
360082,EUCLID HOSPITAL,18901 LAKE SHORE BOULEVARD,EUCLID,OH,44119,CUYAHOGA,0015C6CMZ6GZP4N,True,2023-01-01,2023-12-31
360084,AULTMAN HOSPITAL,2600 SIXTH STREET SW,CANTON,OH,44710,STARK,0015CD4BVE0FW28,True,2023-01-01,2023-12-31
360085,OHIO STATE UNIVERSITY STATE HEALTH SYSTEM,410 WEST 10TH AVENUE,COLUMBUS,OH,43210,FRANKLIN,0015C5SXW8QBF5V,True,2023-01-01,2023-12-31
360086,SPRINGFIELD REGIONAL MEDICAL CENTER,100 MEDICAL CENTER DRIVE,SPRINGFIELD,OH,45504,CLARK,0015C4J0ZKW5KKJ,True,2023-01-01,2023-12-31
360087,LUTHERAN HOSPITAL,1730 WEST 25TH STREET,CLEVELAND,OH,44113,CUYAHOGA,0015C6CMZ6GZP4N,True,2023-01-01,2023-12-31
360089,MERCY HEALTH - TIFFIN HOSPITAL,45 ST LAWRENCE DRIVE,TIFFIN,OH,44883,SENECA,0015C4J0ZKW5KKJ,True,2023-01-01,2023-12-31
360091,MEDINA HOSPITAL,1000 EAST WASHINGTON STREET,MEDINA,OH,44256,MEDINA,0015C6CMZ6GZP4N,True,2023-01-01,2023-12-31
360092,MEMORIAL HOSPITAL,500 LONDON AVENUE,MARYSVILLE,OH,43040,UNION,0015CC9QLT3XNB8,True,2023-01-01,2023-12-31
360095,BLANCHARD VALLEY HOSPITAL,1900 SOUTH MAIN STREET,FINDLAY,OH,45840,HANCOCK,0015C2EWL083G0V,True,2023-01-01,2023-12-31
360096,EAST LIVERPOOL CITY HOSPITAL,425 WEST 5TH STREET,EAST LIVERPOOL,OH,43920,COLUMBIANA,0015CW1Z8901UAE,True,2023-01-01,2023-12-31
360098,LAKE HEALTH,7590 AUBURN ROAD,CONCORD,OH,44077,LAKE,0015C3D2S3GM8GH,True,2023-01-01,2023-12-31
360107,BELLEVUE HOSPITAL,1400 WEST MAIN STREET,BELLEVUE,OH,44811,SANDUSKY,0015CFU56241LG1,True,2023-01-01,2023-12-31
